article_id,n_chunks,mean_p_ai,median_p_ai,max_p_ai,share_ai_like,mean_words,mean_words_per_sentence
article_0235,24,0.67548966,0.9783993,1.0,0.625,48.833333333333336,12.208333333333334
article_0621,21,0.67547274,0.961692,1.0,0.5714285714285714,59.04761904761905,14.761904761904763
article_1540,42,0.6752451,0.98200405,1.0,0.6190476190476191,43.76190476190476,10.94047619047619
article_0704,20,0.67480016,0.95651454,1.0,0.55,39.65,9.9125
article_1030,42,0.67369205,0.97710085,1.0,0.6666666666666666,62.88095238095238,15.720238095238095
article_0810,16,0.6735908,0.9911704,1.0,0.625,74.75,19.197916666666668
article_0909,16,0.6733148,0.9124069,1.0,0.5625,43.8125,10.953125
article_0693,15,0.67293936,0.99995065,1.0,0.6,64.73333333333333,16.27777777777778
article_0234,20,0.67182815,0.9982944,1.0,0.6,38.7,9.675
article_1511,15,0.67169195,0.97388875,1.0,0.5333333333333333,47.333333333333336,11.833333333333334
article_1615,10,0.671493,0.8692826,0.9999949,0.5,52.6,13.85
article_0434,14,0.67099005,0.9981721,1.0,0.6428571428571429,72.35714285714286,18.089285714285715
article_1172,19,0.6709537,0.86203396,1.0,0.5789473684210527,64.73684210526316,16.18421052631579
article_0769,19,0.67090297,0.9994067,1.0,0.631578947368421,47.578947368421055,12.070175438596491
article_1159,12,0.66925997,0.85676515,1.0,0.5,59.583333333333336,14.895833333333334
article_0369,112,0.66857857,0.86674523,1.0,0.5446428571428571,34.8125,8.703125
article_1261,8,0.6681275,0.8380326,1.0,0.5,55.75,14.510416666666666
article_1126,31,0.66764534,0.9566985,1.0,0.5483870967741935,43.03225806451613,10.758064516129032
article_0138,12,0.6669822,0.9996171,1.0,0.5833333333333334,52.916666666666664,13.548611111111112
article_1389,28,0.6663248,0.925692,1.0,0.5357142857142857,30.571428571428573,7.642857142857143
article_0477,16,0.66623014,0.8162875,1.0,0.5,46.0,11.5
article_1307,17,0.66600305,0.9245307,1.0,0.5294117647058824,57.23529411764706,14.308823529411764
article_1138,9,0.6657713,0.9849642,1.0,0.5555555555555556,54.55555555555556,13.63888888888889
article_0086,7,0.6657215,0.9999803,1.0,0.5714285714285714,73.14285714285714,18.285714285714285
article_1500,11,0.6642565,0.9999981,1.0,0.6363636363636364,65.0,16.59090909090909
article_1007,17,0.66420317,0.9999703,1.0,0.5882352941176471,44.470588235294116,11.338235294117647
article_0682,23,0.6634251,0.7756029,1.0,0.4782608695652174,49.56521739130435,12.391304347826088
article_0571,22,0.66259855,0.89042294,1.0,0.5909090909090909,52.59090909090909,13.147727272727273
article_0438,12,0.66180795,0.9862995,1.0,0.5833333333333334,52.083333333333336,13.118055555555555
article_0904,13,0.6617451,0.94265085,1.0,0.5384615384615384,39.69230769230769,10.012820512820513
article_0845,11,0.66169107,0.9253239,1.0,0.5454545454545454,47.09090909090909,11.772727272727273
article_0114,19,0.66047984,0.910893,1.0,0.5789473684210527,56.526315789473685,14.131578947368421
article_0515,36,0.6599191,0.9519352,1.0,0.6111111111111112,35.69444444444444,8.981481481481481
article_0545,16,0.6592281,0.90968996,1.0,0.625,37.5,9.375
article_0367,21,0.6589745,0.90064865,1.0,0.5238095238095238,80.76190476190476,20.19047619047619
article_0389,19,0.65870535,0.87178135,1.0,0.5789473684210527,66.42105263157895,16.605263157894736
article_0207,28,0.6586854,0.8375957,1.0,0.5,78.42857142857143,19.607142857142858
article_0395,10,0.6578926,0.99111795,1.0,0.6,82.1,21.133333333333333
article_0213,18,0.6570052,0.8719936,1.0,0.5,53.44444444444444,13.421296296296298
article_1099,8,0.6568957,1.0,1.0,0.625,51.625,12.90625
article_1542,15,0.65603787,0.98469585,1.0,0.6,53.0,13.322222222222223
article_0340,8,0.65589607,0.80904484,1.0,0.5,80.5,20.125
article_0888,17,0.65531445,0.68377614,1.0,0.47058823529411764,49.1764705882353,12.294117647058824
article_0847,13,0.65527666,0.97614485,1.0,0.5384615384615384,42.92307692307692,10.73076923076923
article_0046,17,0.655102,0.7866702,1.0,0.47058823529411764,45.05882352941177,11.264705882352942
article_1148,13,0.65485674,0.97897637,1.0,0.5384615384615384,41.76923076923077,10.442307692307692
article_0171,16,0.6531243,0.8044505,1.0,0.5,38.875,9.71875
article_1535,19,0.65305716,0.9773476,1.0,0.5789473684210527,84.26315789473684,21.06578947368421
article_1075,30,0.6530357,0.7516429,1.0,0.43333333333333335,34.666666666666664,8.666666666666666
article_1288,19,0.6530332,0.93683934,1.0,0.5789473684210527,45.421052631578945,11.355263157894736
article_0266,18,0.6528,0.91810626,1.0,0.5555555555555556,45.833333333333336,11.458333333333334
article_0663,9,0.6518091,0.99938446,1.0,0.5555555555555556,57.55555555555556,14.38888888888889
article_0952,10,0.6517124,0.89838624,1.0,0.6,72.8,18.2
article_0712,20,0.650751,0.9186555,1.0,0.55,53.1,13.275
article_0137,28,0.65062284,0.94969225,1.0,0.5357142857142857,49.92857142857143,12.482142857142858
article_1197,21,0.6505208,0.95632654,1.0,0.5714285714285714,40.57142857142857,10.142857142857142
article_0625,13,0.65039724,0.9999988,1.0,0.6153846153846154,51.69230769230769,13.358974358974358
article_1512,8,0.6503436,0.9996724,1.0,0.625,49.25,12.3125
article_1264,11,0.6502026,0.9986145,1.0,0.6363636363636364,68.0909090909091,17.022727272727273
article_1184,17,0.6500371,0.95567364,1.0,0.5882352941176471,49.05882352941177,12.264705882352942
article_1279,38,0.64995235,0.8310578,1.0,0.5,68.05263157894737,17.013157894736842
article_0335,20,0.6488865,0.8819557,1.0,0.55,72.25,18.0625
article_0714,11,0.64883286,0.99993044,1.0,0.6363636363636364,69.45454545454545,17.363636363636363
article_0820,18,0.6483915,0.88236797,1.0,0.5555555555555556,34.888888888888886,8.814814814814815
article_0651,9,0.6476388,0.959524,1.0,0.5555555555555556,39.666666666666664,9.916666666666666
article_0093,26,0.6475815,0.84422314,1.0,0.5,35.69230769230769,9.006410256410255
article_0929,6,0.6467335,0.79085195,0.99999994,0.5,60.5,15.125
article_1278,12,0.64671314,0.98117495,1.0,0.5833333333333334,62.666666666666664,15.666666666666666
article_0638,28,0.6466373,0.90198594,1.0,0.5357142857142857,54.82142857142857,13.705357142857142
article_0399,19,0.6463871,0.9611377,1.0,0.5789473684210527,72.6842105263158,18.17105263157895
article_0572,20,0.6456708,0.89981973,1.0,0.55,78.35,19.5875
article_0530,35,0.64546156,0.83136755,1.0,0.5142857142857142,37.48571428571429,9.371428571428572
article_1000,8,0.6452543,0.9999982,1.0,0.625,67.875,17.708333333333332
article_0527,18,0.64510566,0.9210963,1.0,0.6111111111111112,50.5,12.625
article_0897,18,0.64372545,0.8292106,1.0,0.5,30.0,7.5
article_0139,20,0.6436501,0.9648686,1.0,0.6,39.4,9.85
article_1018,12,0.6430436,0.8932541,1.0,0.5833333333333334,74.5,18.625
article_1128,29,0.64267784,0.7194213,1.0,0.4482758620689655,59.96551724137931,14.991379310344827
article_0734,18,0.6424962,0.9999995,1.0,0.6111111111111112,46.333333333333336,11.583333333333334
article_0500,2,0.6424354,0.6424354,0.9999999,0.5,60.0,15.0
article_0697,21,0.640549,0.9211308,1.0,0.5714285714285714,45.80952380952381,11.452380952380953
article_0081,10,0.6402006,0.8240019,1.0,0.6,60.0,15.25
article_1177,17,0.64011544,0.97570753,1.0,0.5882352941176471,40.1764705882353,10.044117647058824
article_1418,14,0.63939536,0.8030699,1.0,0.5,48.214285714285715,12.053571428571429
article_0600,15,0.6390827,0.7614276,1.0,0.4666666666666667,55.13333333333333,13.783333333333333
article_1164,24,0.6389296,0.8908249,1.0,0.5833333333333334,56.25,14.0625
article_0871,12,0.638671,0.99721706,1.0,0.5833333333333334,48.583333333333336,12.486111111111112
article_1417,6,0.63770604,0.8094511,1.0,0.5,64.33333333333333,16.083333333333332
article_0611,14,0.63761663,0.9133205,1.0,0.5714285714285714,48.642857142857146,12.160714285714286
article_0577,17,0.63691205,0.9997841,1.0,0.5882352941176471,47.529411764705884,12.21078431372549
article_0119,11,0.63654274,0.9913883,1.0,0.5454545454545454,74.45454545454545,18.613636363636363
article_0103,14,0.6363836,0.6710059,1.0,0.42857142857142855,78.07142857142857,19.517857142857142
article_1173,17,0.63622767,0.84370637,1.0,0.5294117647058824,46.35294117647059,11.588235294117647
article_0172,10,0.6362137,0.78980947,1.0,0.5,40.3,10.075
article_1530,21,0.63567555,0.9707583,1.0,0.5238095238095238,55.476190476190474,13.869047619047619
article_0346,14,0.6356315,0.96381783,1.0,0.6428571428571429,56.0,14.226190476190476
article_0339,10,0.63562196,0.71533245,1.0,0.5,62.3,16.133333333333333
article_0324,23,0.6356154,0.98949957,1.0,0.5652173913043478,36.82608695652174,9.206521739130435
article_0922,17,0.63461953,0.9943091,1.0,0.5882352941176471,40.64705882352941,10.161764705882353
article_0144,11,0.633562,1.0,1.0,0.6363636363636364,45.45454545454545,11.363636363636363
article_0519,20,0.6326749,0.9766352,1.0,0.55,55.8,13.95
article_1248,22,0.63210773,0.9868924,1.0,0.5454545454545454,51.31818181818182,12.829545454545455
article_0774,20,0.6319673,0.99280477,1.0,0.6,53.8,13.45
article_0215,8,0.63194823,0.5950149,0.99991304,0.375,69.625,17.40625
article_0330,29,0.63133705,0.99678284,1.0,0.5862068965517241,42.86206896551724,10.71551724137931
article_0100,26,0.63089937,0.9201067,0.9999999,0.5769230769230769,61.34615384615385,15.336538461538462
article_1047,18,0.6307722,0.97981834,1.0,0.5555555555555556,36.5,9.125
article_0256,10,0.6307681,0.99944866,1.0,0.6,53.3,13.325
article_1242,14,0.6307449,0.84808075,1.0,0.5714285714285714,42.214285714285715,10.553571428571429
article_0890,13,0.6306991,0.9996598,1.0,0.6153846153846154,54.0,13.5
article_0601,14,0.6299743,0.9854219,1.0,0.5714285714285714,52.642857142857146,13.226190476190476
article_0084,17,0.6263969,0.64343345,1.0,0.47058823529411764,41.294117647058826,10.323529411764707
article_1561,22,0.6263105,0.874009,1.0,0.5454545454545454,49.27272727272727,12.318181818181818
article_0332,10,0.626091,0.9351778,1.0,0.6,75.7,18.925
article_0316,35,0.6258319,0.8680685,1.0,0.5428571428571428,53.48571428571429,13.371428571428572
article_0240,10,0.6254787,0.96253383,1.0,0.6,60.5,15.125
article_0120,30,0.62484837,0.7955539,1.0,0.5,93.13333333333334,23.283333333333335
article_1262,10,0.62461394,0.8555902,1.0,0.6,56.4,14.1
article_0746,17,0.62380725,0.92523104,1.0,0.5294117647058824,80.76470588235294,20.191176470588236
article_0933,7,0.62363994,0.6467255,1.0,0.42857142857142855,74.85714285714286,18.714285714285715
article_0953,21,0.62340957,0.8678245,1.0,0.5714285714285714,39.285714285714285,9.821428571428571
article_0960,18,0.6229994,0.9406463,1.0,0.6111111111111112,40.333333333333336,10.083333333333334
article_1304,24,0.6224503,0.93334633,1.0,0.5416666666666666,46.083333333333336,11.520833333333334
article_0458,10,0.62244,0.61258423,1.0,0.4,43.0,10.75
article_0595,17,0.6219669,0.96014345,1.0,0.5294117647058824,55.588235294117645,13.897058823529411
article_0804,6,0.6214184,0.7988565,1.0,0.5,62.166666666666664,15.541666666666666
article_0030,25,0.620912,0.89520067,1.0,0.56,44.12,11.03
article_1033,63,0.62076813,0.7589918,1.0,0.47619047619047616,55.095238095238095,13.773809523809524
article_0015,20,0.62051713,0.68023646,1.0,0.45,35.7,8.925
article_0455,6,0.6204011,0.819081,0.9999998,0.5,59.666666666666664,14.916666666666666
article_1408,20,0.6200189,0.9985677,1.0,0.55,45.05,11.308333333333334
article_0816,21,0.6196324,0.9230052,1.0,0.5714285714285714,43.333333333333336,10.833333333333334
article_1340,13,0.61927783,0.9270203,1.0,0.5384615384615384,72.46153846153847,18.51923076923077
article_0727,14,0.6184456,0.95201504,1.0,0.5714285714285714,48.92857142857143,12.232142857142858
article_0743,16,0.6184142,0.8916124,1.0,0.5625,42.9375,10.734375
article_0365,17,0.61802256,0.743948,0.99999994,0.47058823529411764,53.588235294117645,13.397058823529411
article_0186,13,0.61769325,0.874199,1.0,0.5384615384615384,46.61538461538461,11.653846153846153
article_1154,21,0.6152931,0.99542004,1.0,0.5238095238095238,41.95238095238095,10.488095238095237
article_1182,25,0.6149475,0.93997574,1.0,0.52,30.72,7.68
article_0253,11,0.6140327,0.723702,1.0,0.36363636363636365,44.63636363636363,11.159090909090908
article_0916,14,0.61377347,0.99918866,1.0,0.5714285714285714,40.785714285714285,10.505952380952381
article_1613,28,0.6126336,0.84227955,1.0,0.5,46.535714285714285,11.633928571428571
article_0450,19,0.6122547,0.67936003,1.0,0.42105263157894735,45.31578947368421,11.328947368421053
article_0824,14,0.611146,0.87879914,1.0,0.5,57.642857142857146,14.410714285714286
article_1150,6,0.6108418,0.7384305,1.0,0.5,67.33333333333333,17.583333333333332
article_1470,13,0.6103386,0.94160205,1.0,0.5384615384615384,53.46153846153846,13.474358974358974
article_0149,10,0.6100311,0.9888446,1.0,0.6,54.5,13.625
article_1006,20,0.609879,0.983284,1.0,0.55,45.5,11.391666666666667
article_0907,5,0.60977775,0.78175586,0.9995865,0.4,108.0,28.416666666666668
article_1318,7,0.60959196,0.5040677,0.9999994,0.42857142857142855,82.0,20.5
article_0328,15,0.60940355,0.93596375,1.0,0.5333333333333333,53.06666666666667,13.744444444444444
article_0643,24,0.6087776,0.89014983,1.0,0.5833333333333334,48.041666666666664,12.010416666666666
article_0775,16,0.60781026,0.6459808,1.0,0.3125,73.5625,18.390625
article_0608,17,0.6070267,0.9950879,1.0,0.5294117647058824,41.76470588235294,10.441176470588236
article_0841,7,0.6062871,1.0,1.0,0.5714285714285714,75.28571428571429,18.821428571428573
article_1549,38,0.60559195,0.872278,1.0,0.5263157894736842,49.973684210526315,12.493421052631579
article_0962,44,0.60552824,0.8635789,1.0,0.5227272727272727,65.77272727272727,16.443181818181817
article_1063,29,0.605403,0.8358437,1.0,0.5172413793103449,49.6551724137931,12.413793103448276
article_0123,12,0.60474914,0.729407,1.0,0.5,79.41666666666667,20.006944444444446
article_1544,25,0.604574,0.96165425,1.0,0.52,38.64,9.66
article_1260,14,0.60383123,0.70721793,0.9999999,0.5,63.285714285714285,15.821428571428571
article_0426,35,0.6037993,0.8531685,1.0,0.5428571428571428,78.02857142857142,19.507142857142856
article_0588,20,0.6037774,0.67403966,1.0,0.5,43.65,10.9125
article_1527,31,0.6028227,0.68867296,1.0,0.45161290322580644,46.74193548387097,11.712365591397848
article_0391,39,0.6027686,0.8777352,1.0,0.5128205128205128,41.94871794871795,10.487179487179487
article_0833,21,0.60268086,0.945422,1.0,0.5714285714285714,37.523809523809526,9.44047619047619
article_1186,39,0.601833,0.6639,1.0,0.38461538461538464,30.0,7.5
article_1051,20,0.60180044,0.7436358,1.0,0.5,39.85,9.9625
article_1011,5,0.6007086,0.79223025,0.99999857,0.4,89.0,22.25
article_1407,11,0.60039353,0.6729057,0.9999997,0.45454545454545453,55.18181818181818,13.795454545454545
article_0855,25,0.6001621,0.86987644,1.0,0.52,30.24,7.56
article_0585,11,0.59999746,0.7877868,1.0,0.45454545454545453,56.09090909090909,14.022727272727273
article_0918,20,0.5999012,0.8728306,1.0,0.55,42.35,10.5875
article_0095,29,0.5988411,0.9862053,1.0,0.5172413793103449,35.93103448275862,8.982758620689655
article_0837,10,0.5972689,0.8884539,1.0,0.5,46.9,12.391666666666667
article_0359,32,0.5971587,0.7756088,1.0,0.46875,42.25,10.697916666666666
article_1055,28,0.5955434,0.6141397,1.0,0.42857142857142855,42.464285714285715,10.616071428571429
article_0770,19,0.594869,0.9015968,1.0,0.5263157894736842,40.78947368421053,10.197368421052632
article_1553,27,0.5922207,0.8258548,0.9999999,0.5185185185185185,54.074074074074076,13.518518518518519
article_0661,21,0.5917396,0.9916776,1.0,0.5238095238095238,45.23809523809524,11.30952380952381
article_0650,11,0.5913408,0.72561496,1.0,0.45454545454545453,51.0,12.75
article_1343,54,0.5913329,0.6880047,1.0,0.42592592592592593,71.05555555555556,17.76388888888889
article_0543,21,0.59064806,0.98123,1.0,0.5714285714285714,45.61904761904762,11.404761904761905
article_0835,9,0.59045523,0.6350227,1.0,0.4444444444444444,74.66666666666667,19.314814814814817
article_0895,17,0.58863735,0.867685,1.0,0.5294117647058824,32.0,8.0
article_1219,22,0.58655757,0.8682078,1.0,0.5,45.22727272727273,11.306818181818182
article_0799,9,0.58563304,0.6416161,1.0,0.4444444444444444,69.44444444444444,17.36111111111111
article_1166,17,0.58505404,0.8704674,1.0,0.5294117647058824,49.1764705882353,12.294117647058824
article_0555,21,0.58485335,0.6404362,1.0,0.47619047619047616,40.333333333333336,10.083333333333334
article_0190,77,0.5840159,0.7163349,1.0,0.44155844155844154,73.77922077922078,18.444805194805195
article_0331,15,0.58385754,0.63320607,1.0,0.4666666666666667,58.8,15.072222222222223
article_0839,19,0.5836843,0.974936,1.0,0.5263157894736842,45.63157894736842,11.407894736842104
article_0582,16,0.5835145,0.98014975,1.0,0.5625,40.8125,10.213541666666666
article_0414,23,0.5821975,0.70536,0.9999999,0.4782608695652174,54.869565217391305,13.717391304347826
article_0899,14,0.5821627,0.99869144,1.0,0.5714285714285714,44.642857142857146,11.5
article_0481,16,0.5815278,0.98782355,1.0,0.5625,46.75,11.6875
article_0798,25,0.5811322,0.7025643,1.0,0.44,38.16,9.54
article_0675,16,0.5800596,0.81581664,1.0,0.5,46.875,11.776041666666666
article_1015,6,0.579942,0.66921425,1.0,0.3333333333333333,105.83333333333333,26.458333333333332
article_1073,25,0.57988095,0.82432353,1.0,0.52,47.04,11.76
article_1120,24,0.57924515,0.6329212,1.0,0.5,50.875,12.71875
article_1396,27,0.5791332,0.7701347,1.0,0.48148148148148145,33.370370370370374,8.342592592592593
article_1585,24,0.5778806,0.97221315,1.0,0.5416666666666666,41.0,10.260416666666666
article_0950,16,0.5771202,0.7494973,1.0,0.4375,61.875,15.46875
article_0763,56,0.5768108,0.7969992,1.0,0.5,56.375,14.09375
article_1518,21,0.5765277,0.84440607,1.0,0.5714285714285714,45.333333333333336,11.567460317460316
article_1528,108,0.5764054,0.6772332,1.0,0.4722222222222222,66.61111111111111,16.658950617283953
article_0345,13,0.5758711,0.78596044,1.0,0.46153846153846156,41.15384615384615,10.288461538461538
article_0110,15,0.57499766,0.8264673,1.0,0.5333333333333333,68.13333333333334,17.033333333333335
article_1074,17,0.5747055,0.7845405,1.0,0.47058823529411764,47.94117647058823,11.985294117647058
article_1147,13,0.573951,0.7248264,1.0,0.46153846153846156,40.84615384615385,10.262820512820513
article_0957,15,0.5734319,0.5959609,1.0,0.4666666666666667,48.53333333333333,12.133333333333333
article_0972,17,0.57279545,0.8781369,1.0,0.5294117647058824,47.64705882352941,11.911764705882353
article_0441,16,0.5726195,0.7027352,1.0,0.4375,54.4375,13.609375
article_1032,13,0.57204384,0.910899,1.0,0.5384615384615384,59.30769230769231,14.826923076923077
article_1289,41,0.5711679,0.7307855,1.0,0.4634146341463415,47.09756097560975,11.774390243902438
article_0131,15,0.5711673,0.5372414,1.0,0.4666666666666667,43.333333333333336,10.833333333333334
article_1079,28,0.5707961,0.7192616,1.0,0.4642857142857143,53.392857142857146,13.348214285714286
article_0721,45,0.57036614,0.7535002,1.0,0.4444444444444444,50.53333333333333,12.766666666666667
article_0184,8,0.570356,0.68551683,1.0,0.5,56.5,14.645833333333334
article_0390,28,0.5700485,0.7474467,1.0,0.5,66.78571428571429,16.696428571428573
article_0941,11,0.5699194,0.55032396,1.0,0.36363636363636365,79.54545454545455,19.886363636363637
article_1416,14,0.56964797,0.7059474,1.0,0.5,39.142857142857146,9.785714285714286
article_1066,28,0.5692863,0.8418789,1.0,0.5357142857142857,36.82142857142857,9.205357142857142
article_0869,11,0.5687799,0.99820596,1.0,0.5454545454545454,49.09090909090909,12.272727272727273
article_0094,29,0.56867397,0.80465287,1.0,0.5172413793103449,55.724137931034484,13.931034482758621
article_1379,20,0.5681387,0.771618,1.0,0.5,35.6,8.9
article_0454,12,0.56783146,0.6593822,0.9999999,0.4166666666666667,50.75,12.6875
article_1510,17,0.5665401,0.6114606,1.0,0.4117647058823529,38.0,9.5
article_0511,36,0.5656127,0.6771091,1.0,0.5,45.22222222222222,11.305555555555555
article_0145,16,0.56477433,0.6887337,1.0,0.5,31.6875,7.921875
article_1474,34,0.5641463,0.59319794,1.0,0.47058823529411764,35.088235294117645,8.772058823529411
article_1062,16,0.56405956,0.73703355,1.0,0.4375,45.6875,11.421875
article_0248,12,0.5640083,0.67783904,1.0,0.5,41.75,10.4375
article_1276,11,0.56379545,0.7717765,1.0,0.45454545454545453,48.18181818181818,12.045454545454545
article_0850,19,0.5635132,0.7693783,1.0,0.47368421052631576,34.63157894736842,8.675438596491228
article_1247,20,0.5635036,0.6956929,1.0,0.45,50.45,12.6125
article_0836,17,0.5634063,0.9302734,1.0,0.5294117647058824,56.1764705882353,14.044117647058824
article_0731,13,0.5631347,0.44377714,1.0,0.46153846153846156,56.84615384615385,14.666666666666666
article_0776,9,0.56186444,0.5306961,1.0,0.4444444444444444,64.22222222222223,16.055555555555557
article_1591,18,0.56015646,0.7358523,1.0,0.5,41.27777777777778,10.319444444444445
article_1258,12,0.5598839,0.8351078,1.0,0.5,60.416666666666664,15.631944444444445
article_1081,26,0.5584118,0.60378456,1.0,0.46153846153846156,50.34615384615385,12.586538461538462
article_0806,9,0.5581168,0.88606554,0.9999999,0.5555555555555556,56.666666666666664,14.166666666666666
article_0903,13,0.55796236,0.5788569,1.0,0.38461538461538464,48.84615384615385,12.493589743589743
article_0363,34,0.5565116,0.5088694,1.0,0.47058823529411764,79.02941176470588,19.75735294117647
article_1405,22,0.5562283,0.6033875,1.0,0.45454545454545453,38.27272727272727,9.568181818181818
article_0742,80,0.55574054,0.63270706,1.0,0.4625,55.3875,13.846875
article_1180,19,0.5538949,0.72428185,1.0,0.42105263157894735,60.421052631578945,15.171052631578947
article_0293,95,0.55377793,0.6097024,1.0,0.45263157894736844,51.77894736842105,13.043859649122808
article_0033,27,0.5535899,0.51975435,1.0,0.4074074074074074,48.22222222222222,12.070987654320989
article_0465,17,0.55274147,0.44549927,1.0,0.47058823529411764,41.64705882352941,10.411764705882353
article_0470,19,0.5524624,0.75059664,1.0,0.42105263157894735,37.94736842105263,9.657894736842104
article_0748,19,0.55198693,0.6239697,1.0,0.47368421052631576,34.68421052631579,8.671052631578947
article_0362,26,0.55162555,0.6305686,1.0,0.5,71.57692307692308,17.89423076923077
article_0379,31,0.5514982,0.44075918,1.0,0.4838709677419355,61.70967741935484,15.42741935483871
article_1245,14,0.5509496,0.69459236,1.0,0.5,50.642857142857146,13.011904761904761
article_1587,18,0.5509443,0.64389503,1.0,0.5,31.444444444444443,7.944444444444445
article_0752,21,0.55082774,0.69100755,1.0,0.42857142857142855,41.23809523809524,10.30952380952381
article_1277,19,0.5499031,0.6102188,1.0,0.3684210526315789,32.578947368421055,8.267543859649123
article_1592,28,0.54851276,0.5935884,1.0,0.42857142857142855,39.892857142857146,9.973214285714286
article_0372,6,0.54805547,0.5695474,1.0,0.5,72.33333333333333,18.083333333333332
article_1480,8,0.54782474,0.57288283,1.0,0.5,90.5,23.4375
article_1016,18,0.5456017,0.57195693,1.0,0.4444444444444444,34.77777777777778,8.694444444444445
article_1421,19,0.5452469,0.6112577,1.0,0.47368421052631576,36.36842105263158,9.092105263157896
article_0290,15,0.5444632,0.4576534,1.0,0.4666666666666667,70.33333333333333,17.583333333333332
article_1623,46,0.5442917,0.52331114,1.0,0.41304347826086957,44.45652173913044,11.11413043478261
article_0412,64,0.54375845,0.6041151,1.0,0.390625,67.71875,16.9296875
article_0443,14,0.542634,0.40363702,1.0,0.42857142857142855,40.785714285714285,10.196428571428571
article_0354,23,0.542585,0.595193,1.0,0.43478260869565216,41.69565217391305,10.423913043478262
article_1567,54,0.54238725,0.5056951,1.0,0.4444444444444444,46.48148148148148,11.62037037037037
article_1471,12,0.54233414,0.7171165,1.0,0.3333333333333333,66.16666666666667,16.97222222222222
article_0709,15,0.54200596,0.53022254,1.0,0.4666666666666667,52.46666666666667,13.116666666666667
article_1117,27,0.54182637,0.8064151,1.0,0.5185185185185185,52.888888888888886,13.222222222222221
article_0200,11,0.5413155,0.62262064,1.0,0.45454545454545453,66.27272727272727,16.568181818181817
article_1584,48,0.5412615,0.5551399,1.0,0.4166666666666667,27.333333333333332,6.833333333333333
article_0113,15,0.54115266,0.5957663,1.0,0.4666666666666667,39.2,9.8
article_0435,11,0.5405349,0.7520352,1.0,0.45454545454545453,60.81818181818182,15.204545454545455
article_0597,49,0.54052836,0.5830652,1.0,0.42857142857142855,37.53061224489796,9.38265306122449
article_0437,26,0.5394517,0.5349302,1.0,0.46153846153846156,41.76923076923077,10.58974358974359
article_1558,32,0.5386705,0.5580174,1.0,0.28125,46.0,11.5
article_0205,60,0.537667,0.60933775,1.0,0.48333333333333334,92.15,23.0375
article_1598,24,0.53750306,0.5971708,1.0,0.5,45.541666666666664,11.385416666666666
article_0938,16,0.5364851,0.60628986,1.0,0.375,65.4375,16.359375
article_0341,10,0.53624403,0.57487226,0.99999994,0.5,68.7,17.175
article_0551,21,0.5353729,0.66480035,1.0,0.38095238095238093,28.666666666666668,7.166666666666667
article_1420,18,0.5345013,0.5439809,1.0,0.5,34.333333333333336,8.583333333333334
article_0257,57,0.53416765,0.44038707,1.0,0.43859649122807015,34.45614035087719,8.635964912280702
article_0977,37,0.533988,0.61277485,1.0,0.35135135135135137,64.48648648648648,16.12162162162162
article_0105,17,0.53352505,0.44031402,1.0,0.4117647058823529,41.94117647058823,10.485294117647058
article_0107,10,0.53347,0.5645033,1.0,0.5,57.4,14.35
article_1077,20,0.5331,0.5706383,0.99999964,0.4,51.6,12.9
article_0462,6,0.5328904,0.46057102,0.99999785,0.3333333333333333,55.0,14.097222222222221
article_0849,21,0.5321727,0.6195697,1.0,0.3333333333333333,34.666666666666664,8.730158730158731
article_1299,24,0.5315905,0.49488902,1.0,0.3333333333333333,42.416666666666664,10.604166666666666
article_0745,58,0.5312152,0.55914825,1.0,0.41379310344827586,36.55172413793103,9.137931034482758
article_0212,13,0.5311236,0.36938542,1.0,0.38461538461538464,65.46153846153847,16.410256410256412
article_1601,34,0.53079104,0.6098815,1.0,0.47058823529411764,49.294117647058826,12.323529411764707
article_1034,55,0.5301035,0.6501037,1.0,0.4727272727272727,39.2,9.8
article_0937,11,0.5295275,0.7353472,1.0,0.45454545454545453,71.27272727272727,18.28030303030303
article_0161,33,0.52935416,0.56626725,1.0,0.36363636363636365,25.242424242424242,6.3106060606060606
article_0660,42,0.52876824,0.49044114,1.0,0.38095238095238093,57.976190476190474,14.494047619047619
article_1351,19,0.5279576,0.5190469,1.0,0.42105263157894735,37.05263157894737,9.263157894736842
article_0702,8,0.5247393,0.53381443,1.0,0.375,82.75,20.6875
article_1560,63,0.52473354,0.4746952,1.0,0.3968253968253968,34.12698412698413,8.531746031746032
article_0325,16,0.52469355,0.66512626,1.0,0.5,59.9375,14.984375
article_0469,25,0.5246779,0.4168812,1.0,0.48,40.76,10.2
article_0457,8,0.5243631,0.5303778,0.9999601,0.375,44.0,11.072916666666666
article_1425,27,0.5232192,0.4697441,1.0,0.4444444444444444,34.592592592592595,8.66358024691358
article_0932,30,0.52307236,0.3688829,1.0,0.4,35.06666666666667,8.766666666666667
article_0134,13,0.52148813,0.6221783,1.0,0.3076923076923077,74.46153846153847,18.615384615384617
article_1554,33,0.52126586,0.5963928,1.0,0.3939393939393939,30.09090909090909,7.5227272727272725
article_0760,55,0.5205219,0.50909984,1.0,0.43636363636363634,39.07272727272727,9.777272727272727
article_0101,28,0.5198817,0.5318174,1.0,0.35714285714285715,55.82142857142857,13.967261904761903
article_0564,30,0.5188669,0.48788717,1.0,0.4,26.066666666666666,6.544444444444445
